12
38
12
23
11
50
49
23
16
7
45
12
1
6
23
51
30
14
17
19
28
31
37
17
18
13
9
19
7
28
24
33
8
25
10
11
26
15
21
13
17
41
5
7
36
16
41
32
15
10
9
10
14
34
6
10
10
22
9
6
15
7
11
4
38
6
12
10
32
10
9
1
8
3
3
33
9
10
8
10
3
2
3
17
12
32
9
27
7
3
6
22
3
10
19
4
8
9
25
0
4
34
2
11
14
4
44
7
13
4
20
33
3
22
48
14
10
5
43
10
21
32
23
12
19
7
5
10
20
50
27
54
1
20
25
9
12
10
32
24
17
35
31
1
2
56
38
1
15
17
6
25
51
20
2
22
15
23
10
14
13
3
18
20
6
12
34
24
13
24
25
20
59
28
5
19
28
35
6
14
22
19
17
13
27
24
18
8
33
27
19
11
10
7
29
6
12
12
46
5
11
11
39
4
10
25
11
8
5
10
2
30
21
54
17
7
59
25
17
46
54
0
15
51
30
31
14
16
26
8
2
11
19
6
4
22
9
1
7
9
35
18
9
9
1
6
37
9
20
4
33
11
5
4
26
34
27
3
17
17
29
53
4
9
16
24
